ISBN,publisher_name,title,author,genre,  num_pages,price,cost,num_in_stock,percentage_to_publishers
9780143036555      ,Penguin Books Ltd. (London),Collapse: How Societies Choose to Fail or Succeed,Jared Diamond,Paranormal Romance,900,71.08,3.67,290,47.41
9780446579780      ,Business Plus,The Coming Economic Collapse: How You Can Thrive When Oil Costs $200 a Barrel,Stephen Leeb/Glen C. Strathy,Suspense,1271,85.3,2.66,121,37.78
9780521386739      ,Cambridge University Press,Collapse of Complex Societies,Joseph A. Tainter,Drama,824,54.78,1.68,30,15.72
9780743203043      ,Simon  Schuster,Bowling Alone: The Collapse and Revival of American Community,Robert D. Putnam,Anthology,1448,90.99,3.06,66,47.93
9780345438713      ,Ballantine Books,The Collapse of the Common Good: How America's Lawsuit Culture Undermines Our Freedom,Philip K. Howard,Action,908,32.62,1.08,243,41.44
9780393318289      ,W. W. Norton  Company,Reinventing the Enemy's Language: Contemporary Native Women's Writings of North America,Joy Harjo/Gloria Bird/Beth Cuthand/Valerie Martinez/Patricia Blanco,Paranormal Romance,166,60,1.97,37,39.68
9781599869940      ,Filiquarian Publishing  LLC.,My Inventions,Nikola Tesla,Chick lit,173,55.83,1.45,130,47.08
9780806519609      ,Citadel,Wizard: The Life and Times of Nikola Tesla: Biography of a Genius,Marc J.  Seifer/William H. Terbo,Historical Fiction,675,12.07,2.3,242,25.75
9780822549208      ,Lerner Publications,Nikola Tesla: A Spark of Genius,Carol Dommermuth-Costa,Crime,516,18.62,3.78,257,33.53
9780932813862      ,Adventures Unlimited Press,Tesla Papers,Nikola Tesla/David Hatcher Childress,Adventure,1042,98.75,1.34,31,25.66
9780373792689      ,Harlequin Blaze,Boys of Summer,Julie Elizabeth Leto/Leslie Kelly/Kimberly Raye,Non-Fiction,1402,91.79,4.72,162,30.76
9780974514055      ,Pragmatic Bookshelf,Programming Ruby: The Pragmatic Programmers' Guide,Dave Thomas/Chad Fowler/Andy Hunt,Satire,362,75.37,1.39,80,36.94
9780764585975      ,Cliffs Notes,Golding's Lord of the Flies (Cliffs Notes),Maureen Kelly/CliffsNotes/William Golding,Fantasy,1097,12.59,1.69,186,26.68
9780307281708      ,Listening Library (Audio),Lord of the Flies,William Golding,Romance,1021,45.83,3.87,233,15.24
9780812969702      ,Random House,A War Like No Other: How the Athenians & Spartans Fought the Peloponnesian War,Victor Davis Hanson,Fiction,1424,72.51,1.33,208,45.8
9780060255084      ,HarperCollins Publishers,We Were Not Like Other People,Ephraim Sevela/Antonina W. Bouis,Historical Fiction,879,34.03,4.82,163,12.18
9780330485388      ,Picador,The Lovely Bones,Alice Sebold,Non-Fiction,277,73.57,1.76,95,26.16
9781594130236      ,Large Print Press,The Lovely Bones,Alice Sebold,Suspense,1481,75.35,2.59,130,23.31
9780345360359      ,Ballantine Books,Lovely in Her Bones (Elizabeth MacPherson  #2),Sharyn McCrumb,Drama,1180,43.61,3.87,27,31.15
785342303476      ,Peachpit Press,The Zen of CSS Design: Visual Enlightenment for the Web,Dave Shea/Molly E. Holzschlag,Horror,1224,69.88,3.12,237,21.44
9780321430847      ,Peachpit Press,HTML  XHTML  and CSS (Visual Quickstart Guide),Elizabeth Castro,Anthology,418,64.62,3.64,215,14.82
9783822840856      ,Taschen,1000 Record Covers,Michael Ochs/Patrick Javault/Ulrike Wasel,Suspense,616,12.65,4.89,63,42.54
9780743264464      ,Scribner,Killing Yourself to Live: 85% of a True Story,Chuck Klosterman,Fiction,739,24.45,2.14,147,30.19
9780743236010      ,Scribner,Sex  Drugs  and Cocoa Puffs: A Low Culture Manifesto,Chuck Klosterman,Drama,1306,85.44,4.81,223,25.64
9780553572490      ,Bantam,Vice (V  #8),Jane Feather,Adventure,438,57.72,3.17,122,20.13
9780060589462      ,HarperTorch,Zen and the Art of Motorcycle Maintenance: An Inquiry Into Values (Phaedrus  #1),Robert M. Pirsig,Children,1110,94.32,3.73,148,15.89
9780802789471      ,Walker & Company,Once Upon a Cool Motorcycle Dude,Kevin O'Malley/Carol Heyer/Scott Goto,Chick lit,1373,69.28,3.35,204,49.42
9780688060695      ,William Morrow Paperbacks,Guidebook to Zen and the Art of Motorcycle Maintenance,Ronald L. DiSanto/Thomas J. Steele,Anthology,344,69.39,2.21,295,37.31
9781859605158      ,Haynes Manuals N. America  Inc.,Motorcycle Basics Techbook,John Harold Haynes,Children,1092,83.41,2.39,277,33.88
9781592530878      ,Rockport Publishers,LOGO Lounge: 2 000 International Identities by Leading Designers,Catharine M. Fishel/Bill Gardner,Fiction,1065,42.72,1.19,87,24.76
9780451528803      ,Signet Classics,The Death of Ivan Ilych And Other Stories,Leo Tolstoy/Hugh McLean,Short-Story,449,50.33,3.56,104,19.32
9780192833983      ,Oxford University Press,War and Peace,Leo Tolstoy/Henry Gifford/Aylmer Maude/Louise Maude,Science Fiction,284,77.85,2.8,114,37.17
9780486451381      ,Dover Publications,The Kingdom of God Is Within You,Leo Tolstoy/Constance Garnett,Romance,944,22.93,3.23,260,23.45
9780452011878      ,Plume,Atlas Shrugged,Ayn Rand/Leonard Peikoff,Non-Fiction,574,98.04,1.26,209,15.36
9780451163080      ,Signet Book,For the New Intellectual: The Philosophy of Ayn Rand,Ayn Rand,Crime,1033,61.85,1.68,142,14.29
9780452286757      ,Dutton,The Fountainhead,Ayn Rand,Romance,1125,14.96,3.38,227,47.61
9780451163936      ,Signet,The Virtue of Selfishness: A New Concept of Egoism,Ayn Rand/Nathaniel Branden,Drama,556,98,2.83,276,22.21
9780452281257      ,NAL,Anthem,Ayn Rand,Paranormal Romance,231,73.04,1.06,232,13.7
9780451187840      ,Signet,We the Living,Ayn Rand/Leonard Peikoff,Satire,1217,55.69,1.34,210,28.43
9780451147950      ,Signet,Capitalism: The Unknown Ideal,Ayn Rand/Nathaniel Branden/Alan Greenspan/Robert Hessen,Romance,552,77.27,1.21,298,34.89
9780452274044      ,NAL,Letters of Ayn Rand,Ayn Rand/Michael S. Berliner/Leonard Peikoff,Fantasy,996,43.38,2.7,24,29.51
9780471791430      ,For Dummies,Sailing for Dummies,J.J. Isler/Peter Isler,Thriller,444,25.3,4.19,101,25.02
9780553803815      ,Delacorte Press,Sailing from Byzantium: How a Lost Empire Shaped the World,Colin  Wells,Satire,1073,29.66,1.01,106,23.49
9780375755194      ,Random House Trade Paperbacks,Sailing Alone Around the Room: New and Selected Poems,Billy Collins,Short-Story,828,17.54,1.76,103,17.44
9781592283194      ,Lyons Press,The Greatest Sailing Stories Ever Told: Twenty-Seven Unforgettable Stories,Christopher Caswell,Mystery,387,92.6,4.4,187,14.46
9780975599518      ,Alliance Publishing,"Natural Cures ""They"" Don't Want You to Know about",Kevin Trudeau,Mystery,804,23.27,3.26,213,16
9780374502003      ,Farrar Straus Giroux,The Natural,Bernard Malamud/Kevin Baker,Satire,496,73.18,4.78,148,19.47
9780307263940      ,Alfred A. Knopf,Digging to America,Anne Tyler,Crime,189,43.14,4.33,215,34.47
9780312405540      ,Bedford Books,Rereading America: Cultural Contexts for Critical Thinking and Writing,Gary Colombo/Bonnie Lisle,Non-Fiction,764,77.74,1.41,170,24.06
9780195170139      ,Oxford University Press  USA,Modern Latin America,Thomas E. Skidmore/Peter H. Smith,Drama,1294,15.46,3.53,219,47.51
9781400079490      ,Vintage International,The Plot Against America,Philip Roth,Drama,872,84.07,1.01,136,44.1
9780688171629      ,Dey Street Books,Naked Pictures of Famous People,Jon   Stewart,Graphic Novel,668,55.04,1.53,216,24.28
9780060932688      ,Harper Perennial Modern Classics,Collected Stories,Gabriel García Márquez/Gregory Rabassa/J.S. Bernstein,Fiction,129,60.92,3.36,144,11.33
9781400034956      ,Vintage Espanol,Crónica de una muerte anunciada,Gabriel García Márquez,Non-Fiction,1486,68.3,2.12,259,46.21
9781400034543      ,Vintage,Living to Tell the Tale,Gabriel García Márquez/Edith Grossman,Action,1474,41.95,1.59,73,19.38
9781400095803      ,Vintage Espanol,Memoria de mis putas tristes,Gabriel García Márquez,Chick lit,292,67.18,4.47,188,21.03
9780375708114      ,Vintage Books USA,The Elegant Universe: Superstrings  Hidden Dimensions  and the Quest for the Ultimate Theory,Brian Greene,Anthology,530,49.39,3.24,278,13.24
9780861714926      ,Wisdom Publications,Pure and Simple: The Extraordinary Teachings of a Thai Buddhist Laywoman,Upasika Kee Nanayon/Thanissaro Bhikkhu,Fiction,525,41.12,3.76,215,33.31
9781843535843      ,Rough Guides,The Mini Rough Guide to London,Rob Humphreys/Beth Chaplin/Rebecca Morrill,Science Fiction,534,10.94,1.16,235,40.89
9781740594776      ,Lonely Planet,Best of London (Lonely Planet Best Of),Lonely Planet/Sarah Johnstone/Steve Fallon,Fantasy,1441,71.82,4.84,248,35.68
9788408064763      ,Geoplaneta,Lonely Planet Londres,Lonely Planet/Sarah Johnstone/Tom Masters,Romance,867,63.86,2.25,292,11.24
9781740592055      ,Lonely Planet,Out to Eat London 2002 (Lonely Planet Out to Eat),Lonely Planet/Mark Honan,Historical Fiction,1125,74.46,3.7,213,31.17
9780618710539      ,Mariner Books,Three Nights in August: Strategy  Heartbreak  and Joy Inside the Mind of a Manager,H.G. Bissinger,Short-Story,558,84.26,2.9,286,14.53
9780060512804      ,Avon,Cryptonomicon,Neal Stephenson,Non-Fiction,1259,86.26,4.59,128,38.65
9782228894166      ,Payot,Le Réseau Kinakuta (Cryptonomicon  #2),Neal Stephenson,Science Fiction,923,35.45,2.88,193,49.81
9780060733353      ,William Morrow Paperbacks,The Confusion (The Baroque Cycle  #2),Neal Stephenson,Mystery,335,59.04,3.95,93,49.36
9780060593087      ,HarperCollins Perennial,Quicksilver (The Baroque Cycle  #1),Neal Stephenson,Romance,292,65.33,1.19,213,25.82
9780553383447      ,Spectra Books,The Cobweb,Neal Stephenson/J. Frederick George,Fiction,229,49.93,2.71,238,14.69
9780380816033      ,William Morrow Paperbacks,The Big U,Neal Stephenson,Graphic Novel,719,41.82,3.95,179,24.98
9780553380965      ,Spectra,The Diamond Age: Or  A Young Lady's Illustrated Primer,Neal Stephenson/Pedro Jorge Romero,Mystery,1134,63.98,3.66,102,33.55
9780553383430      ,Spectra,Interface,Neal Stephenson/George F. Jewsbury/Stephen  Bury,Paranormal Romance,1153,88.68,4.17,262,22.17
9780060833183      ,HarperTorch,Odalisque (The Baroque Cycle  Vol. 1  Book 3),Neal Stephenson,Graphic Novel,1203,58.9,3.66,79,27.18
9780553380958      ,Bantam Books,Snow Crash,Neal Stephenson/Guy Abadia,Paranormal Romance,660,11.47,3.67,96,22.26
9781880685358      ,Two Plus Two Publishing LLC,Harrington on Hold 'em: Expert Strategy for No-Limit Tournaments  Volume II: The Endgame,Dan Harrington/Bill Robertie,Thriller,288,78.05,2.69,114,37.34
9781880685334      ,Two Plus Two Publishing LLC,Harrington on Hold 'em: Expert Strategy for No-Limit Tournaments  Volume I: Strategic Play,Dan Harrington/Bill Robertie,Satire,307,88.5,3.52,34,12.55
9780465067107      ,Basic Books,The Design of Everyday Things,Donald A. Norman,Non-Fiction,852,75.02,2.39,119,48.83
9780465051366      ,Basic Books,Emotional Design: Why We Love (or Hate) Everyday Things,Donald A. Norman,Graphic Novel,1250,75.93,4.45,23,46.83
9780465067091      ,Basic Books,The Psychology of Everyday Things,Donald A. Norman,Historical Fiction,379,65.16,3.76,247,33.35
9780898709193      ,Ignatius Press,No Price Too High: A Pentecostal Preacher Becomes Catholic - The Inspirational Story of Alex Jones as Told to Diane Hanson,Alex C. Jones/Diane M. Hanson/Stephen K. Ray,Suspense,305,57.65,3.99,283,10.32
9780060887964      ,HarperOne,The Alchemist,Paulo Coelho/Alan R. Clarke/James Noel Smith,Chick lit,216,86,1.71,261,31.11
9780061122415      ,HarperCollins,The Alchemist,Paulo Coelho/Alan R. Clarke/Özdemir İnce,Horror,199,55.1,3.66,46,19.1
9781421504605      ,VIZ Media LLC,Fullmetal Alchemist  Vol. 9 (Fullmetal Alchemist  #9),Hiromu Arakawa/Akira Watanabe,Adventure,869,93.73,2.12,100,32.87
9781591169253      ,VIZ Media LLC,Fullmetal Alchemist  Vol. 3 (Fullmetal Alchemist  #3),Hiromu Arakawa/Akira Watanabe,Action,1262,35.59,3.74,288,38.73
9781421504599      ,VIZ Media LLC,Fullmetal Alchemist  Vol. 8 (Fullmetal Alchemist  #8),Hiromu Arakawa/Akira Watanabe,Chick lit,441,79.92,4.01,261,38.39
9781591169208      ,VIZ Media LLC,Fullmetal Alchemist  Vol. 1 (Fullmetal Alchemist  #1),Hiromu Arakawa/Akira Watanabe,Non-Fiction,265,51.02,2.05,68,44.11
9781591169291      ,VIZ Media LLC,Fullmetal Alchemist  Vol. 4 (Fullmetal Alchemist  #4),Hiromu Arakawa/Akira Watanabe,Historical Fiction,332,26.06,1.77,241,19.97
9780060192501      ,HarperCollins Publishers,The Illustrated Alchemist: A Fable about Following Your Dream,Paulo Coelho/Alan R. Clarke/Mœbius,Action,1332,31.35,4.26,33,49.44
9781591169239      ,VIZ Media LLC,Fullmetal Alchemist  Vol. 2 (Fullmetal Alchemist  #2),Hiromu Arakawa/Akira Watanabe,Action,1363,96.35,1.12,131,24.46
9780812974614      ,Random House Trade Paperbacks,Pompeii,Robert   Harris,Suspense,199,86.46,4.8,77,35.49
9781587157394      ,Borgo Press,The Last Days of Pompeii,Edward Bulwer-Lytton/John Gregory Betancourt,Adventure,1190,33.96,3.4,181,37.49
9780142000670      ,Penguin Books,Of Mice and Men,John Steinbeck,Science Fiction,1091,32.68,4.01,179,41.62
9780060554736      ,It Books,The Game: Penetrating the Secret Society of Pickup Artists,Neil Strauss,Suspense,580,52.65,2.17,193,24.62
9780142401200      ,Puffin,The Westing Game,Ellen Raskin,Action,764,71.3,3.44,53,19
9780808553038      ,Turtleback Books,The Egypt Game,Zilpha Keatley Snyder,Fantasy,627,49.82,3.23,35,18.76
9781400096893      ,Vintage Books USA,Memoirs of a Geisha,Arthur Golden,Romance,252,28.78,1.95,127,18.55
9780739326220      ,Random House Large Print Publishing,Memoirs of a Geisha,Arthur Golden,Historical Fiction,993,66.12,1.59,121,39.53
9780099498186      ,Vintage,Memoirs of a Geisha,Arthur Golden,Science Fiction,1144,85.22,3.52,68,42.24
9781557046833      ,Newmarket Press,Memoirs of a Geisha: A Portrait of the Film,David        James/Peggy Mulloy/Rob Marshall/Arthur Golden,Romance,1142,33.76,1.79,213,49.88
9780099771517      ,Vintage,Memoirs of a Geisha,Arthur Golden,Short-Story,183,90.8,4.72,237,19.81
9780743430593      ,Pocket Books,Geisha of Gion,Mineko Iwasaki/Rande Brown,Mystery,594,41.08,2.43,47,39.54
9781932664393      ,Oni Press,Love As A Foreign Language #5,J. Torres/Eric  Kim,Horror,1029,15.9,2.62,98,38.56
9780521750844      ,Cambridge University Press,Jungle Love,Margaret Johnson/Philip Prowse,Chick lit,233,22.23,4.57,92,11.07
9780802415318      ,Moody Publishers,The 5 Love Languages / The 5 Love Languages Journal,Gary Chapman,Drama,864,19.44,2.88,297,46.57
9781416524793      ,Pocket Books,Angels & Demons (Robert Langdon  #1),Dan Brown,Graphic Novel,206,85.7,3.43,136,40.58
9788495618771      ,Umbriel,Ángeles y demonios (Robert Langdon  #1),Dan Brown,Chick lit,744,25.13,3.17,45,45.62
9780972859899      ,FonoLibro,Angeles & Demonios,Dan Brown/Raúl Amundaray,Graphic Novel,1096,61.34,2.55,60,37.64
9780307277671      ,Anchor,The Da Vinci Code (Robert Langdon  #2),Dan Brown,Adventure,998,69.21,4.82,120,15.79
9780767926034      ,Broadway Books,The Da Vinci Code,Dan Brown,Fiction,477,10.33,4.1,68,30.21
9782266144346      ,Pocket,Da Vinci Code (Robert Langdon  #2),Dan Brown/Daniel Roche,Fiction,658,22.17,3.22,214,42.6
9781416524809      ,Pocket Books,Deception Point,Dan Brown,Romance,789,35.11,1.1,54,32.64
9780552151764      ,Corgi Books,Deception Point,Dan Brown,Thriller,1367,29,2.73,233,46.49
9780593055076      ,Bantam Press,Deception Point,Dan Brown,Historical Fiction,1378,14.26,3.85,161,12.81
9780786016068      ,Pinnacle,A Killing Rain (Louis Kincaid  #6),P.J. Parrish,Fiction,901,31.6,4.77,233,17.22
9780671015206      ,Gallery Books,The Millionaire Next Door: The Surprising Secrets of America's Wealthy,Thomas J. Stanley/William D. Danko,Graphic Novel,566,97.49,1.68,272,18.79
9781932429237      ,High Roads Media,Think and Grow Rich,Napoleon Hill,Adventure,979,66.45,4.1,247,48.67
9780977616657      ,Pragmatic Bookshelf,Pragmatic Version Control: Using Subversion (The Pragmatic Starter Kit Series),Mike   Mason,Fantasy,1219,22.62,4.49,32,18.04
9781563410901      ,Firebrand Books,Read My Lips: Sexual Subversion and the End of Gender,Riki Anne Wilchins,Science Fiction,451,69.1,2.54,188,42.11
9780345479174      ,Ballantine Books,Trump: The Art of the Deal,Donald J. Trump/Tony Schwartz,Thriller,1006,39.67,1.6,152,17.77
9780451205360      ,Berkley Books,The Richest Man in Babylon,George S. Clason,Paranormal Romance,744,30.43,1.81,48,47.94
9781419349997      ,Recorded Books  Inc.,The Richest Man in Babylon,George S. Clason,Science Fiction,990,43.6,3.48,18,15.73
9781400098033      ,Broadway Books,Shibumi,Trevanian/Gisela Stege,Fantasy,453,45.84,1.06,229,36.97
9780743226721      ,Simon  Schuster,1776,David McCullough,Anthology,1099,86.26,3.91,298,37.35
9780140481396      ,Penguin Books,1776,Peter  Stone/Sherman Edwards,Anthology,295,25.25,2.26,237,18.92
9780226014906      ,University of Chicago Press,The Crescent Obscured: The United States and the Muslim World  1776-1815,Robert J. Allison,Anthology,837,40.42,2.72,64,47.16
9781416500186      ,Howard Publishing Co,The Good Earth (House of Earth  #1),Pearl S. Buck,Non-Fiction,1255,17.52,1.97,168,45.96
9780310258971      ,Zondervan,Purpose Driven Life - For Commuters: What on Earth Am I Here For?,Rick Warren,Fiction,1299,88.64,3.19,128,29.82
9780060838584      ,Harper Perennial,Fast Food Nation: The Dark Side of the All-American Meal,Eric Schlosser,Adventure,1163,36.21,4.67,207,35.02
9780141006871      ,Penguin Books,Fast Food Nation: What The All-American Meal is Doing to the World,Eric Schlosser,Romance,1266,73.54,2.53,183,18.02
9780812968064      ,Random House,Snow Flower and the Secret Fan,Lisa See,Adventure,502,73.19,4.18,111,38.78
9780385340540      ,Delta,The Broker,John Grisham,Non-Fiction,446,34.7,3.24,144,37.09
9780394720241      ,Vintage,The Power Broker: Robert Moses and the Fall of New York,Robert A. Caro,Historical Fiction,677,23.42,3.86,95,22.2
9780345480606      ,Ballantine Books,The Power Broker: A Novel (Christian Gillette  #3),Stephen W. Frey,Thriller,970,96.57,4.73,196,14.01
9780060193393      ,HarperCollins Publishers  Inc.,Body For Life: 12 Weeks to Mental and Physical Strength,Bill Phillips/Michael D'Orso,Crime,1193,35.88,3.26,115,17.94
9781579546014      ,Rodale Books,Body for Life for Women: A Woman's Plan for Physical and Mental Transformation,Pamela Peeke/Cindy Crawford,Non-Fiction,1093,93.47,4.69,210,49.63
9780972018418      ,High Point Media,Eating for Life: Your Guide to Great Health  Fat Loss and Increased Energy!,Bill Phillips,Fiction,1373,80.05,3.25,300,11.8
9780471743675      ,John Wiley & Sons,The Warren Buffett Way,Robert G. Hagstrom/Bill Miller/Kenneth L. Fisher,Anthology,1347,46.3,2,18,19.46
9780471430452      ,Wiley,The Warren Buffett CEO: Secrets from the Berkshire Hathaway Managers,Robert P. Miles/Tom Osborne,Short-Story,821,17.9,3.54,199,39.92
9780805431575      ,B Books,Monkey Business: True Story of the Scopes Trial,Marvin N. Olasky/John R. Perry,Action,1375,61.66,2.99,193,15.37
9780679838869      ,Random House Books for Young Readers,Junie B. Jones and a Little Monkey Business (Junie B. Jones  #2),Barbara Park/Denise Brunkus,Crime,122,65.08,4.1,179,14.02
